headline_id,label,mixed,hard,notes
b2caf3040334203c11658db5aeef65145c24b9ac,negative,0,0,R5: Sales miss named estimate despite year-over-year growth; sales miss dominates.
e3596bca6672f904d1d5bfdbc8e3c4f19d4e752b,negative,0,0,
0ff2a61256e55a24a2f746df18a6d503dc1ce65a,positive,0,0,
b26b0aa7f11686356b364a71602b4da82110a323,neutral,0,0,R7/R15b: Reported possible participation on acquiring side.
7704832fd5bd929946154365afd968be099889c6,neutral,0,0,
016edab87c1e81d0a2fc762219059e41dc747ad9,negative,0,0,"R4: Explicit bearish analyst rating and long-term issues, although report is unconfirmed."
94556d11bd84d77e09dc3566f70e7d5fd6ba7d62,neutral,0,1,Customer credits increase; funding and net effect on the utility are not stated.
4837821f7ffabe4b55a6515e99e4edb85349e848,positive,0,0,
ea5090e58030a0e29760b2a177dc0d3ea459a0de,positive,0,0,
6023d0be037f0b2c29aa3ae786511e814d360fb9,negative,0,0,Catastrophe losses are adverse operating events.
cd1c492a50b0d15701ffd31554a9426e20721713,neutral,0,0,
e5cf5a5f79a7b231c716ca56221fd8e12ae43a09,neutral,0,0,
086efc0ecab67e9d1d27867eac70b30a2d198189,positive,0,0,
44f74d210e80913fb89d00a721839652af7dde17,neutral,0,0,
189037611feb4b332cdee7e8a77def772a394b81,positive,0,0,
d1627c15e86334af80ac55ecfa15ad66994c9332,neutral,0,0,
67d6d707240ccaa434ec08dedc2741e0dc1d23b4,negative,0,0,
8cb9e7daac96ff2387627c8ab1f8bab21f900d15,neutral,0,0,
fa7ceaf9a8ee0fb63e3056ada7d93084f3950d44,negative,0,0,
8b15ac273bac245c2e8ab8fa864f54a2ad7966bc,negative,0,0,
75ce518bccf8807a333320aae088c0ed606f4491,positive,0,0,R15a: Eight operating notices to proceed granted; no rejection stated for the other two.
cc2eb31a5b96ac2004923b0a50fd7a493d63f2e1,neutral,0,1,R15b: Shareholder merger approval without explicit target/acquirer roles.
b7297424f083d443eb1e7ee4e8cb9817e0062c79,neutral,0,1,Individuals face insider-trading charges; relationship and liability of named issuers are unspecified.
7d74864a67abb19cf7ada7b305ffdcb41c2eb898,neutral,0,0,
471917d2bc64a0a255fa223a8d2e1a19091d82a7,neutral,0,0,R15b: Ares fund is the acquirer.
ddf534124c0e3395756c0009574ca35a6518b2d0,neutral,0,0,
dd50c39cf7705eeaa8f1dd18ecc25af7bbd0bba2,neutral,0,0,
b1434b0d762a8dd9f6cb743e50bc1c0650c0cb64,neutral,0,1,Sales guidance straddles estimate; rubric gives no midpoint convention.
7fc53300dc6608d86386a7c5f7fa52681d01c7a1,neutral,0,0,Scheduled product availability; no sales outcome.
3ec5bd63f7e516e0d481eeb199aae6ada85eb942,negative,0,0,
5b4f0201f9bdaab0ff31dcfa2effab7bbde114c9,positive,0,0,
dba5c680280ba30958ce6975513d6a61eac23bd1,positive,0,0,
17080db27027ebc3f6327802fd408eac84b0691a,neutral,1,0,EPS beats; sales miss.
2705b5f7bf95b134bb34130c4a9ebf3fc579fcee,neutral,0,0,
d84821bb817172e79fade9ca4765597af892103c,neutral,0,0,
7838fb68522320af45df2ede7415ec68467e608b,neutral,0,0,
af55668a1b5b5cb28c436846570952c5d1ecf598,neutral,0,1,Commentary title omits the speaker's view or an event.
fa60177d38ad4c628fbb946fd6a2a308a730e353,negative,0,0,Explicit ongoing bankruptcy is adverse despite unbenchmarked operating results.
5d589c724715b8dc7513d79c462e9bebb1765961,neutral,0,0,
5631479cde044aa76ff59ecc1c68f75cb2bf4170,positive,0,0,
c98678a1219cde50af9c4f303f2e5af9a78a6aa2,neutral,0,0,R15b: Gartner is the acquirer.
e5806a65b370bbd8f4d3602f0caa77bbf3699b77,positive,0,0,
f5962728eeb2130e7c8432637b8a60fd6e9927db,positive,0,0,
4e5c6f4566a6a3ef167bf9c670c9137318a3d312,neutral,0,0,Planned products without a launch result or financial comparison.
6bc74e52a542a48d879348790801e63b1b8560e9,positive,0,0,
ea83c14b8e37f01b0c7972b288008d995d28e309,neutral,0,0,R11: Upcoming-trial stock list without outcomes.
9a760cc520b1deaf735bc1bb5ed47fa27316e47e,neutral,0,0,R15a: Briefing documents posted without a regulatory decision.
451be686a3d48be3a5e0f246e140850978a13d8b,neutral,0,0,
1af2c850ba391c0dca7eb99405ee951dc1c5e34d,positive,0,0,
d5114f5ccf072a03efdb9aa12c7ab956b490f867,neutral,0,0,
763a4af01cb23faa7a15728c4ced5c2853b9a9e0,positive,0,0,
f0555ee1b5c7a3156169f475ab544fdbb2fc4e1f,neutral,0,0,R7: Potential buyout only.
9ffe97a7d2737dae33f2376d93fa700a6b5d265f,negative,0,0,
7d2b92bbee1fe2e3aa96decda58388f778f856ee,neutral,0,0,
9d1b9d9da7d1ff95f66a69674b629868fee30401,positive,0,0,
c34af19b0c367b03352fb844888a0d0840248f7f,positive,0,0,"Seven stores opened, a concrete operating expansion."
3980e5190f336ec68083b0382310e9f62ca4fb05,negative,0,0,Earnings miss supplies the signal; subsequent rebound ignored.
b6647bc4ba8e797e4caeeda5287f33a153117de9,positive,0,0,
2914b8dd68c2603add47578e5b59ad6c0fff28bd,neutral,0,1,Investor boredom provides no concrete reform effect on equities.
df08ce2fb085ac08c43df060966add1e876dfe3e,positive,0,0,"Product launched in the US, a concrete commercial milestone."
1bad3b85bdb835038a6033dc557de6609bbebd54,neutral,0,1,Company split without stated benefit or cost to existing holders.
7fb94757c1411317b4dcdc158e1dffc6be6fd4a3,neutral,0,0,
f8de9a4a8fcf671d22cc74039771cd4e9113b15f,positive,0,0,
cf44392e9fb1aec982266f09bc9b4de7d3f7f29a,negative,0,0,Sales miss; EPS explicitly may not compare and is not used.
f44f494fc961e594d655cf761d544145274cd295,positive,0,0,Signed multiyear commercial deal.
4a849d5188c38f4cad7a5be3eb50d7cddf3434aa,positive,0,0,
9a9155096fe911b8c98008634cb166d4bf38a287,positive,0,0,
1f0f1e4c25aff99e824725b0bdf751741b8bb276,neutral,0,0,
adeae8412456ac22954a1cfe312f56eeb5ddde7b,neutral,0,0,
5078e35987e9aa0564ca292a20ac542215b4af4e,positive,0,0,Target raised; issuer unnamed but financial direction is intelligible.
0a85629f00940fdd202625297519947c30682fca,positive,0,0,
f0fe9e3556e7652735bec48360d0d4fb546ce522,neutral,0,1,Near-trough earnings may mean current weakness or future recovery; neither direction is asserted clearly.
2cd927b71961067d7a9be617837dd4f3b6b479ab,neutral,0,0,R16: Technology-focus promotion without a concrete result; damaged date does not obscure meaning.
238f10ca160a39cc9bc775646459d78d59cfb2e5,neutral,0,0,R15b: Worthington is the acquirer.
037b97705467169a3ae9f2ae447e9649e75b311d,positive,0,0,
2cecf3014da78bd626afb507302c326ab0e1015b,neutral,0,0,R3/R7: Share-price rise and unspecified unconfirmed chatter.
17f28eca5cdce98114ab4c9d6439365a222c9d11,negative,0,0,
32ff1768e2619f50825937e216cf8e6a9363d189,positive,0,0,
b233c3feb10d12db5157bbc16e306c294a1bfb3c,neutral,0,0,R16: Planned collaboration without a concrete business result.
c3dfce4609f3e3bc5f140a06d7705d11ee79a7ea,positive,0,0,
9338e1cfd1fe5cb44c0a57782ebb811bee7a7471,neutral,0,1,Reiteration omits rating and target direction.
5c194aac653300df9ad513ec6e021180a9400237,neutral,0,0,
a32c51389feda232782474bfc7ce6e2951d828c7,negative,0,0,
d9ea2dc236bcb3f6280572db607f875a1cae5243,positive,0,0,Named commercial signing is a concrete business-development outcome.
b44ccfdb8d3401c9cf4494d65bcbc828db7314ab,positive,0,0,
e504729cfcfaac44de92351710ac87f10c9be01e,neutral,1,0,EPS beats; revenue misses.
8537989ddb417d1997d6bfd3c0faa9a0f6fd4135,positive,0,0,
2072733cf71d9c66b388b66c2973d84d1f83384a,neutral,0,0,Results notice without figures or comparisons.
16ccbaa0991292c332a3707865b626c9b82a1795,neutral,0,0,
c0d74cbfc7d3f5cfd3620b27b505e7e4cad9f291,neutral,0,0,
3fe74477dcf8abc829b105c5c6660ba9d779be40,positive,0,0,
ffd969c0c79823e25fa50999f800c60253c57e3b,neutral,0,0,
d4a8f7367208dc6ae6ce020572792efbff3dde04,positive,0,0,
2ccd19705113fca3b9c443a88e9837147714335d,negative,0,0,Analyst downgrade supplies the signal; flat price ignored.
f3ea7e03bad1e6f222bac24c3d4227e1b78d8dec,neutral,0,0,R16: Family-cooking promotion without a financial outcome; core meaning remains intelligible.
f867414901e20691981ada04f2b3c0117e8aea9c,neutral,0,0,
f56135e3e05d9d2cd516081f0b67575fa0626be6,neutral,0,0,
1de9f449cc6130804f434b873b12f85068b07755,negative,0,0,
d720fe0d897cfd8966cca6190f77402d49132066,neutral,0,0,
90cf20c1e94b1ce148f4cf40d7a53e7d423d1286,negative,0,0,
babb78bcc7268b79e5acb5d32d39d7fab0c19757,neutral,0,1,EPS guidance straddles estimate; rubric gives no midpoint convention.
e56af281c034b507796c367d1a97a1855df58e5e,positive,0,0,
437a78fbdc0d609d80923c197fac22682ca199aa,neutral,0,0,Board representation agreement without an adverse cause.
41e61cb155adbf87dd43b49dcffe17f895cda60a,neutral,0,0,
575f8f7f7b1fe01957a98085369686d6be69d1f1,positive,0,0,Revenue expected at high end of prior guidance.
2e5482be3eb73925ba307d70517d6741198a8682,neutral,0,0,Investor purchase disclosure; title omits a directional investment thesis.
c10c47ab51e56d9ffd9b69471d28aaf974c2e19e,positive,0,0,
089f19fe5784ab7d7e5a4fbee2cc1621a62bbd20,negative,0,0,
a7ea91b1ac07202410d05ef257751b544166372b,positive,0,0,Explicitly favourable catalyst identified.
1df36673ac2fd9d77ca3bf62fd31fed67be35fe5,positive,0,0,
fbc11b5e0f3eb8318a6090dff14cd57b4c68df03,positive,0,0,Traffic and passenger counts increase; no adverse outcome explicitly asserted.
48774351b23d88f0e1958ebe1fe25c6f1073117a,positive,0,0,R15a: Regulatory clearance granted.
4b90b2af512d3a4aa3581b61287a76f7a661c4cb,neutral,0,0,Revenue-source mix described; total growth or profitability effect not stated.
1740abe258b0cd4de63f5c7f7c52276af865ea51,negative,0,0,
24e5e51c6b18d9c31b5fae8fb514447581beaf2c,negative,0,0,
d2e9872abc0da589cc3f0af293fb9bcfccc4dbfe,positive,0,0,
37a169ad587bf1de408b2f6ae3c8855bbea30543,positive,0,0,Loss better than expected; price rise ignored.
7136a27d1cab6363db646081d2e45e47231c22ad,negative,0,0,
f63eb4d9b369bed4789416b299f7a6a219d5af4b,neutral,0,1,Narrative title supplies no event or interpretable equity direction.
634859abd7663c324073f081c88bad6e5605ace1,neutral,1,0,EPS falls year over year; sales beat estimate.
55f6a34d9dc963b4e8b71142da948da72279ac6c,neutral,0,1,Property exchanged for stock and warrants; gain or net value effect unstated.
f51d2ed589b59777193e6767aefeebed92cf8d76,positive,0,0,
3faa59df3729afe3704dbcb9da048a13b40c26ce,positive,0,0,Milestone payment earned.
548cd1b1083ed67420d5ae9c90cacd888cac4f13,neutral,0,1,Unspecified deal offers no value implication beyond reported price rise.
5d2cbd459df2474ec6b6a8417528a9eaabc9d7b7,neutral,0,0,
fdc63767d6e22dc32f21f595da7c14768bead63a,neutral,0,0,
32bed34c2c7d234ff76038bba0621b9b47c5f8f4,positive,0,0,
f50a3eb3a3b1a58917714bdba1df62ee8b9e512b,positive,0,0,
b6a92cdaf13430e1d1d3e491b28d74bc7c74bfbb,positive,0,0,
5b326ced8def4c14b2322f2fd148d60a84f9d0e3,negative,0,0,
1d61949d0c7944c1da03b55185a2a08a8ea5a7a7,neutral,0,0,
d5d03b856269d4823d4b6b5dc11751a542d7e8fd,negative,0,0,FY guidance remains below estimate; Q2 explicitly may not compare.
a5c8803e77e482acb00e2c224907c776733ad7b0,positive,0,0,
7276fb65e409b2248d86535191d90a6b12f671e4,positive,0,0,
85e2f0c90b9669b39a179b431fd4fc0886111ed4,positive,0,0,Explicit favourable analyst sector view.
917f2efad280873574eebc1554503e63350aa308,positive,0,0,Completed network upgrades deliver higher speeds across markets.
28911d67eb01f83435a977e568e86b3eded90c0e,negative,0,0,
3fb2782885367f10ec26d34a03077028aed713ce,positive,0,0,"Patent issued, a concrete favourable outcome."
ece5ac2723d5ecbc9df7a8d161a6fe5cf7344825,positive,0,0,
471f9b8bd3158f4f391b49006a4b363a25f4b3d2,neutral,0,0,
4a05b4fe0dead04f3850e23366c096e276f01f62,positive,0,0,Rockwell receives a concrete commercial order.
38092a5f61778a07806d8787927d4acadfa95f77,positive,0,0,
454b2e53feebc635466ba851db5a4bf89da4e46c,positive,0,0,
bf3dc68bddefc33b958425a7d780c63dc0fa6e77,positive,0,0,Analyst identifies multiple growth drivers.
b81ba0e7fa47d2de5d3dc45e82302047e20aa4d6,positive,0,0,
a204533b2dd60a1c0c1de57ad8795c9093001c5b,neutral,0,1,Shorter chip lead times may reflect efficiency or weaker demand; cause is unstated.
1391a4277b7ba07bcdb729128f09422586bac1a3,positive,0,0,R11: List explicitly promises gains.
aad865653351ac9e2751eb67d50bcccd7489e948,neutral,0,1,Coverage initiation omits rating; reported price rise cannot supply direction.
316f0f056a52c8d01ae3acbd38d94b88aba43f1d,negative,0,0,
a32c73f916e03fa32c97edc4b31cfeac1e4b14ea,negative,0,0,
2aa7dd2702891f218c000dda810e2ba68c3bbf52,positive,0,0,
5c3040e059a3784be1f35e089a2c7d910043c7b9,positive,0,0,
11be7f54cced6253a91849383d8311ee78d7e18e,neutral,0,0,
eec26a0442da8602bd4b66cf3785d42d2acfd9cd,neutral,0,0,
028b9d83a7dc034182e3891a18508c05e7ee315f,neutral,0,0,"R7: Potential short squeezes, not asserted outcomes."
5958d5297c1615e75fd703b5efa08819c64c5f21,positive,0,0,Operating expansion completed.
b49f65b3d83aef14ec041559c06ea05975805c66,neutral,0,0,
ea366310d0528256b14ed4be5d33f8bed071ba01,negative,0,0,
0651dc59d3ebf7ae1618d5cc0f57267e7bb9d5d2,neutral,1,0,Favourable efficacy and trial approval alongside an equity offering; opposing company events.
4f5688fa2988dff90d1d5c1887b5e4d03603fc1f,positive,0,0,R4: Analyst selects stock as a top investment idea.
eec58b0ea85b67230eb3627f25e905e16299516b,negative,0,0,
3e8ee0d7d6c85c50e3df2b7c8358bdaa30771694,neutral,0,0,R5: Sales and cash guidance without comparison.
48f3243a7a2cb9fab379770dfed3aaff13e07260,neutral,0,1,R15b: Joint merger headline omits target/acquirer roles; main event remains intelligible despite truncation.
f311211f9b45e44cfc182122f13bd40b495daead,positive,0,0,
c285698974d3406164a373440bc4c35646f277a4,negative,0,0,
90d9de5ed5fb65d395ba99a5598dbf6d9c7127af,positive,0,0,Profit increased against prior period.
d87e573c58a29d8a3ba14d427d151e236dc3ee12,neutral,0,0,R3: Currency price trends; no distinct new trade-policy event.
993c6417d917b1f1321016df9b29cd5058b10a83,negative,0,0,R14: Share offering priced.
12ac434196c6e24a60573d9c31c674e02a525dd5,negative,0,0,
9143097e2017d982595485f4fec89e9316e067f8,neutral,0,0,
6c0a2d3b1c62d4e4591c4da10b9dbdce9156664b,positive,0,0,
0200b10836734d23c87815a88ffdc5ae2521a84b,neutral,0,0,R3/R7: Price dip followed by an unanswered question.
4bdfa40e191ab48faab62d98fa3aaff7635f4130,positive,0,0,
b62fffdf71a6ad9ea7fa9099a3b47436ab85786d,neutral,0,0,R3/R7: Price move and unconfirmed short-position chatter.
1e8e0441001a5e7d4f998aead37f54b76e67c59e,positive,0,0,Explicitly favourable earnings assessment; price rise ignored.
66243a5f44a5ff3071e30b4a2be1a65c35c3cfa5,positive,0,0,Higher tanker earnings are favourable for the sector despite the adverse external cause.
a3b6a8b5961b678d80b366a973f6c4524313d595,negative,0,0,
552aacf4c195e2cee9ffdef74b2509a4c814f429,neutral,0,0,Offering explicitly by selling shareholders; no new dilution stated.
aea06075e38ab32dcb9d7b12e828485a6b4eb9f4,positive,0,0,
c5ad87a29f1ade8d5cb624bd9030e05314e982cf,neutral,0,0,
03b00ad705718723afa154224b2bec80d0684997,negative,0,0,Regulatory crackdown is the adverse cause of the contract change.
49f739eef8475b8222d9824cfdb402c0d0e6c61f,neutral,0,0,Market-size ranking without a growth comparison.
762ebbbee6f3457f69b5827d0c49a95ea1926932,neutral,0,0,
f8d1588b7412184111b579bfa0e70ad637d451e8,neutral,0,0,R15b: RLJ is acquiring a property.
9ffe2f8dad6ffb2cd094344d190707f30068813d,neutral,0,0,R5: Product sales without comparisons.
ca8fe239eee395f90a9963402aa9a1954765c027,positive,0,0,
649cda879abcd9c490fb4532a59f078222799a57,positive,0,0,Milestone payment earned.
1884caf4943aea17b65d43132a53e6ac656d494c,positive,0,0,
bec5bbde0327252e7a7d48cd5bcc60c4b373aa6a,neutral,0,0,
1623c32e52c9558034d84efb7b09c55b05498f99,neutral,0,1,Frenzy gives no concrete event or clear equity direction.
1ffea1d5088aa75b40f0b059a8a6fd2e47055ee7,neutral,0,0,
de5d61d3085833d0328405a615dc0870b00b73d3,positive,0,0,Analyst sales-growth forecast raised above consensus.
a498bdc41d5b911d05e2ec604aef36a7348b733d,negative,0,0,R4: Maintained Sell rating.
b26dac5ca464255ce339a67aa9c3dacbb9c750d6,positive,0,0,
dc5e925f5211f7fe20660ad595845bbbd29ddd59,neutral,0,1,Both guidance ranges straddle estimates; rubric gives no midpoint convention.
ecbc4e031f0e0f3575e9da850194937180bea516,positive,0,0,
ec173dfe8f47385df0141d7d66f7d82c5d7f88ac,neutral,0,1,Ranges straddle estimates; matching midpoints do not establish an explicit rubric convention.
26248ca1348da2c814283884eb0664a2264600b3,negative,0,0,Ongoing bankruptcy is adverse; no approval or resolution has occurred.
6642613d565da7ddd62228faa906e1dcf9b21e57,neutral,0,0,R15b: Community Health is the acquirer.
a3bcb8fdf2bc957eec07bd01007c76a4a4f5a126,negative,0,0,
a2a86c13af7f033576da583000c21b94e4e3aaad,neutral,0,1,Job cuts lack a stated cause or savings; net equity effect is unclear.
c62c6a72240f20bd6c2d86074aa7dbb278f5f232,positive,0,0,R14: Special cash dividend adds a shareholder payout.
77a4ac1be0db63025ff5017d45573542f589ae3a,neutral,0,1,Acquisition roles unspecified; stock-price moves do not resolve deal direction.
ca46c8d0055bc3fae40c093507c028573966fbaf,negative,0,0,
57cd296acdd4be72ea70417e025485d32807052c,negative,0,0,
4c815bad92c28aa3b3b361b8ff6ee1ab823d5f94,neutral,0,0,
fe77d9bf94496890d818fafabbda188111189ef4,neutral,0,0,Administrative amendment without directional terms.
ad7678888537da5e4be155e36a01092308f042ad,neutral,0,0,
7540d928b19d5a096171202edf39e31fd24a6a67,neutral,0,0,
22d1a369f1b4f8ef54aae29aa06073ed2ed8a87a,positive,0,0,
b771966bcc0e067667b9ffaf9b06d15b53d0c1a9,neutral,1,0,EPS beats; revenue misses.
baf94336c9b612e0e450904cc45b226f3a98c84b,positive,0,0,
8687b517f348c24e9ba72e5e1456d5b64b07e5e7,positive,0,0,
af8d75de6ddc0c8198c50f6b4a48fa316a1995f4,neutral,0,0,Options-strategy explanation without an asserted market direction.
e271aa3dd6f1a12270d6badbe65d10064104946d,negative,0,0,
4a3048994e93f9f55c941808df33203bbc5b449e,neutral,0,0,Results notice without figures or comparisons.
796633585f418fa647b4c9a900dcbfaa03f1c1db,neutral,0,0,
62acb67800d31f925784a3898eee85c7034d41f5,positive,0,0,New network-modernization work for a named customer.
0febac740820ec62c88046acfc38687da378a20a,positive,0,0,Construction-services engagement.
1c3660b39f0bd8ff7c33b58c4067127b914e96a6,negative,0,0,Explicit adverse analyst assessment of inconsistent performance.
7133be52d62b15267aeca7865b479e1fbc704394,positive,0,0,
3793a493f36db394ab5fde5f2e8fbad546ca09b6,negative,0,0,Named procurement reductions mean lost business for suppliers.
6e51cd745cbf1ac72b47465b5c7c7a4ee4de6b93,positive,0,0,
51c84e737a7905e6cb32f9167161df163d3d667e,neutral,0,0,
1e50addcf915f5b42032b306e81ee85359f897ac,neutral,0,0,
f14f1e23f3bc4e3e1b2d182990f8ac78b83d630f,neutral,0,1,"R15b: West Coast receives consideration, but joint headline also names the other merger party; no single focal equity."
957b95aff1c7700aaabe62a28a2714739ccc8989,positive,0,0,
273b92c90675b744d562655dcc791911d1a800f4,neutral,0,0,R7: Analyst speculates the effect could be limited; no asserted comparative outcome.
94bc252ace4c700a90b42dbd334ef02addbceec0,neutral,0,1,Commentary omits the decision and its implication for Alcoa.
58e7375f3384576e97b170ce7155304da305eada,positive,0,0,
bde58615a078d4e0b66999f085dce3d8a9c36d04,negative,0,0,R14: Share offering; no selling-shareholder-only qualification.
11b2223f3366e414ce8f5fcb87e3e3cab9a3b4e6,positive,0,0,R11: List explicitly asserts favourable prospects.
8f280c2c80c1806db010923ce8db7675b92fe95e,positive,0,0,EPS exceeds the comparison supplied.
a6fada68d485a7e45541e3056a25b86799fa47cd,positive,0,0,EPS beat supplies direction independently of the pending merger.
0b20d58ae9f8da0d2b3bcb15de2ff8a557653f1b,neutral,0,0,
17f8ae3124a26d8e47e57c6578c64e28f6feace9,positive,0,0,
0fea80f807b7c44e65b2d0311726b0460f9f79e7,neutral,0,0,Clinical-data publication without findings or efficacy outcome.
acb92cc680437bce006bc7bc9eb0ceb593f709d8,neutral,0,0,R7: Preparation for possible easing rather than implemented policy.
e558df88e5e44f0baa0ce8a60576a5220fe10d8b,neutral,0,0,
324c4bb4ad351530e36c2916dfc9c3ccaad75907,positive,0,0,
8ae2cb1fc037d7c585c06ba197995d612bbc63d0,positive,0,0,"New product line launched, a concrete commercial milestone."
1a19ef165be037bf5eeeb30b6db38d43dd813aa7,neutral,0,0,R11: Analyst-ratings roundup without rating directions.
4e6034f000db8d153fa8aeaf057c6f0fc2e0ecd0,positive,0,0,
2467b18aecd8773de0383e846a44bf500bf9ce64,neutral,0,0,R3/R7: Price movement on speculative drone use.
80a64dc18a21e0b25123051d129ac0359a475f13,positive,0,0,
4a59743db66fa97e40fbda31ebce3ba9f3f3be1f,neutral,0,0,
d5e9312ec84fc92efb9d0788cd8535ae908e8d55,positive,0,0,
5b3f39f092e770a73cf07c965b48e9313f1be291,neutral,0,0,Options-brief title without a directional recommendation.
4405f54e184b1fa9744d45b7e63018e8e8d30683,negative,0,0,
5e6f7f6d3804f9da1431dd2f514d9e28a9570d1a,positive,0,0,
764d5ebc227c78a26d7793457c0f6ca3a8173423,neutral,1,0,EPS misses; revenue beats.
f401c536dde2ee72a3fb818c07210d109c11ba27,neutral,0,0,R3: Strong trading debut without independent operating news.
2973064eb4031c3382d791b5ef6999d15186a4ce,neutral,0,0,R3: Market-price summary with no specified underlying event.
fcbd5592eecbaac90c037443941dc678155b17ba,positive,0,0,Confirmed index additions are favourable inclusion milestones.
c100072b2ce76f70d2fe300d28dfe06b00bb8782,neutral,0,1,Subsidiary sale lacks terms or a gain/benefit to the parent.
e4fab9cc6b751f38f799b6123c3a73f3beec928e,neutral,0,0,R7: Trader's speculative bet on a price bottom.
da003295e914b9963700267347b6f97672aa3662,neutral,0,0,
e641f3d1c5a34e91157acd64b5681e76eb47c638,positive,0,0,R14: Explicit recurring share-buyback target.
4fe04cff20170bfd01e034be6a32b836bf0f56ef,positive,0,0,Explicitly favourable outlook for Sempra.
40e9527b6f492a527df1e01cc3a1267e03fde74f,positive,0,0,
85bec70cb0a2f562803fb34d34bc331f73ddfbfb,positive,0,0,
bedb05f67164d6fa2d79a7daf0868608cd9773c6,positive,0,0,
99375ab2a0bfaeebac06323406009e6d90d52c9c,neutral,0,1,Asset sale without terms or a net value effect for Citi.
fd843f292247b36ba1c2dc428ce28f0ccfb4961a,negative,0,0,
625a49724294bb06de1b1ff78e8051e75043f939,neutral,0,0,"Dividend amounts stated without a rise, cut, or explicit special-payment comparison."
d46971717cefb4d15f81cd49215d9a700728427b,negative,0,0,Entire EPS guidance range is at or below estimate.
d665c036ebf364062334f9305d3a02ae22c100b2,neutral,0,0,Product-showcase notice without a commercial result.
bc81a33b53dc5a789739ff9db723400cc9ea973c,negative,0,0,
48ae742d49dd0c185bde7af6ca01d3a424447c6e,negative,0,0,
ec2937d4c32b1f48850ea8ff12dd2bddc7f35f69,neutral,0,0,R15b: BASF is the acquirer paying for the business.
ad5ed34bb75678a03b0e83a8f02e051c24905fc1,neutral,0,1,Revenue guidance straddles estimate; rubric gives no midpoint convention.
6de1c231a0a8021dd9eee102ef5d7038f80368ab,negative,0,0,
99e430f61edc8c95748a68faa62ecce6016839c0,positive,0,0,
8edb8e8a092ea7d276de8a256014a6dc5f72cdca,positive,0,0,Named distribution deal is a concrete commercial outcome.
e61ad298fd05be57df4aa740a3e42def7b45cac7,positive,0,0,
8596ebb1fe493166b60472d13448d409027a9d04,negative,0,0,Trade negotiations face a stated obstacle.
12a02944e358bdac42b5a3b588d1b73f50a49fd8,negative,0,0,Adverse analyst reaction to conservative guidance supplies news beyond the price decline.
fb0ce991e43b1e1ba7ee0ac1ce854e72a0beeffb,neutral,0,0,R11: Analyst-actions roundup without action directions.
bd8e06b781dcf270a65e372388d13fa4e54fa0c3,neutral,0,0,Ongoing-trial results notice without actual findings.
